"id","Video Description","Video Create Time","Video Category Type","Video Duration","Video Width","Video Height","Video URL","Video Cover","Video View Count","Video Like Count","Video Comment Count","Video Share Count","Author ID","Author Nickname","Author Username","Author Avatar","Author Bio","Author Verified","Music ID","Music Title","Music Author","Music Cover","Music URL","Music Duration","Video Page URL"
"7593911356408040759","playing SZA at my Wedding 🥹💖 @SZA @Jeremy Green #sza #edit #rnb #music #wedding","1768095299","120","15","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/ogO8fWxrAkbG8MmwRAfOzZemTHQRil5IAAFFge/?a=1988&bti=ODszNWYuMDE6&&bt=1966&ft=aEeq8qT0mIoPD12oYFjI3wUb~cAbMeF~O5&mime_type=video_mp4&rc=PDU5aGkzNTY5NTpnOzhkM0BpM3Y5bW45cmhpODMzZzczNEBfY2ExMjM2X18xXi00YDI2YSMtYXFtMmRjcGVhLS1kMS9zcw%3D%3D&expire=1779174062&l=202605170700464C425DE0C0CE3F968D88&ply_type=2&policy=2&signature=c6adcf1b38d11e946fd42c8e95e15b11&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oQLykA9liACkORDAIfKfDGfJIHFeQIbAROcAIG~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=pi6AdkIohEqbQ5GXANsC9BipYbc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","125500","12800","62","319","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7175026306134837249","Snooze","SZA","https://p19-common.tiktokcdn-us.com/tos-alisg-v-2774/oQEdmsAyJdpNqfVDA3DzVwAWoRAtBshAYEAdhJ~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o0JxIoj7ZzBLOV1QgJfJAsyOnWuwBAIdMSNdph","60","https://www.tiktok.com/@szaglobal/video/7593911356408040759"
"7593160720120909070","SZA Meeting Fans 🥹💖 @SZA @dolores.gabrielaaa @Michael @ania #sza #edit #rnb #music ","1767920522","101","19","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/ogn5DWgBQBwIgAPijIwai5FEITKt4mlBUBELU/?a=1988&bti=ODszNWYuMDE6&&bt=1614&ft=aEeq8qT0mIoPD12oYFjI3wUb~cAbMeF~O5&mime_type=video_mp4&rc=ODNoOjU7Ojs4Z2k7OTRoNEBpajhmbGo5cjs4ODMzZzczNEBgL2NhMzViXy0xNWAtLS4yYSNnaXAvMmQ0M2RhLS1kMS9zcw%3D%3D&expire=1779174066&l=202605170700464C425DE0C0CE3F968D88&ply_type=2&policy=2&signature=2b66322538678ff74bb63f8577d8e55b&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/o44uppADfACMA8DIExpAOjQgpFRAFYfA5SEID6~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=97KEGf6LhZ9si6p%2BP2L9uBJNa6Q%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","542400","53000","233","954","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7175026306134837249","Snooze","SZA","https://p19-common.tiktokcdn-us.com/tos-alisg-v-2774/oQEdmsAyJdpNqfVDA3DzVwAWoRAtBshAYEAdhJ~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o0JxIoj7ZzBLOV1QgJfJAsyOnWuwBAIdMSNdph","60","https://www.tiktok.com/@szaglobal/video/7593160720120909070"
"7592404521326791949","SZA's on this song? 🤯 @SZA #sza #edit #rnb #music","1767744461","101","15","576","1024","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oApBuCZhipcQE9iw0LHAxotfvH9IAGCrdIBiBC/?a=1988&bti=ODszNWYuMDE6&&bt=1303&ft=aEeq8qT0mIoPD12oYFjI3wUb~cAbMeF~O5&mime_type=video_mp4&rc=M2lkNzo3OWVnZjg8NGQzO0BpMzo3anc5cjZ0ODMzZzczNEBjMS8tMTAtNjQxLjZfNmMwYSNrMWJrMmRjNGJhLS1kMS9zcw%3D%3D&expire=1779174062&l=202605170700464C425DE0C0CE3F968D88&ply_type=2&policy=2&signature=5cd639a747bb0d50451ee023ea6e2d28&tk=tt_chain_token&btag=e000b8000","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/o4IIHJ0AtFVRtlkdBBEtjriBOAABMwf0ioCAi8~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=i6FtlTiBfvKes8YTDGihMMJaDkM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","112100","12200","44","210","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7358996629682588421","summer 2017","ivanks","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/660243015a1bc10e60ffb405c031ffa5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9a107da1&x-expires=1779174000&x-signature=PXSXX3FW6YNLmEMyP1AfCIHk0hY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","https://v19.tiktokcdn-us.com/3f78c5a63e66b513cc31d3c0564fd497/6a09bc1c/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oAPH8ElpdwAAAuBBAUQEaiS5oRgROZqCgoiAi/?a=1233&bti=ODszNWYuMDE6&&bt=125&ft=GSDrKInz7ThVQY6GXq8Zmo&mime_type=audio_mpeg&rc=M2szdGo5cnc5cjMzNzU8M0BpM2szdGo5cnc5cjMzNzU8M0BkcGlwMmQ0ZGRgLS1kMTZzYSNkcGlwMmQ0ZGRgLS1kMTZzcw%3D%3D&vvpl=1&l=202605170700464C425DE0C0CE3F968D88&btag=e00048000","30","https://www.tiktok.com/@szaglobal/video/7592404521326791949"
"7591715380670876983","Kai Cenat REACTS to SZA's 'Snooze' 😂💀 @SZA @Kai Cenat #sza #kaicenat #edit #rnb #music","1767584013","101","21","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/owIpWgDFQDBEGShTfEAgIB6FIz24FcbCjfqRSY/?a=1988&bti=ODszNWYuMDE6&&bt=1290&ft=aEeq8qT0mIoPD12oYFjI3wUb~cAbMeF~O5&mime_type=video_mp4&rc=NTk7aGloOjdmPGRlOTlpOEBpM2dqa2o5cmhtODMzZzczNEAxMmAyXjMwNWAxYDAtYy9fYSNrMi1uMmQ0LmFhLS1kMS9zcw%3D%3D&expire=1779174068&l=202605170700464C425DE0C0CE3F968D88&ply_type=2&policy=2&signature=5e3811b9ffd78c88e441eb29cf63c74a&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ocR0ttidAAA0AIXJwEihrMJBFfiM7QZiBCBBbI~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=HrKmOeSFzRK0%2BoJD56ymZ1WjHE4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","24500","1900","24","29","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7175026306134837249","Snooze","SZA","https://p19-common.tiktokcdn-us.com/tos-alisg-v-2774/oQEdmsAyJdpNqfVDA3DzVwAWoRAtBshAYEAdhJ~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o0JxIoj7ZzBLOV1QgJfJAsyOnWuwBAIdMSNdph","60","https://www.tiktok.com/@szaglobal/video/7591715380670876983"
"7590164636071136567","If Kai Cenat was in SZA's Music Video 😂💀 @SZA @Kai Cenat #sza #kaicenat #edit #rnb #music","1767222937","101","20","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/o8JD05pbgXRRE7SEFaASeQIDrg9SVBxBYIfJUx/?a=1988&bti=ODszNWYuMDE6&&bt=1832&ft=4KJMyMzm8Zmo09~K1a4jVgqidpWrKsd.&mime_type=video_mp4&rc=Ojk0OTM3Z2czODs6aTQ8NkBpMzs8bXI5cnh0ODMzZzczNEA1YzEyXmIvXi0xXzQtYi41YSNqZWNoMmRzcF5hLS1kMS9zcw%3D%3D&expire=1779174070&l=202605170700497F8AA8A2488A98A4D88C&ply_type=2&policy=2&signature=ebdabec40373209838b5f487e0b306ae&tk=tt_chain_token&btag=e000b8000","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oIJIw6qE3uArBv0QmitLCuiAVB6pfdAWIABdBJ~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=wtVuLBFHmiu85ln9R90RJ7XTZwE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","108200","9867","31","43","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","6717100898666940418","Love Galore (feat. Travis Scott)","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/4a769dc02552442baacafc78be79540a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/8457f593cb4b45e48fd7a5752aaec07c","60","https://www.tiktok.com/@szaglobal/video/7590164636071136567"
"7589835860179160333","no way SZA just dropped 😭🔥 @SZA #sza#szait #rnb #music ","1767146379","101","17","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/o4AUDtBNIDIQ5i4UV5xCG4BEQEgX0gQ1Sikva/?a=1988&bti=ODszNWYuMDE6&&bt=1716&ft=4KJMyMzm8Zmo09~K1a4jVgqidpWrKsd.&mime_type=video_mp4&rc=NTs6NDM0ZmQ1ZzxpOGVkN0BpM3NxM3I5cmo7ODMzZzczNEA0MzRhXy01NTExYzE0M2NjYSM1MGluMmRrM15hLS1kMS9zcw%3D%3D&expire=1779174067&l=202605170700497F8AA8A2488A98A4D88C&ply_type=2&policy=2&signature=3c7e6e55c4e111f336bf801b59cf0f23&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oMgPoEiggI4dAAkB7CAD3ABiBVESaBg4ijXEU~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=OuUTu%2FKltZ0d3xGB9iDJn19mi4M%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","717900","90700","185","1716","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7589718923906402305","girl, get up.","Doechii & SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/oUzBzDfaFkAELALSdygFElfwECafIA8hBADlaV~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oIxaAYGohhUUjMOoiimvWMIixAlG1QrBGAW3A","60","https://www.tiktok.com/@szaglobal/video/7589835860179160333"
"7589787101948923191","how New Year's got me feeling 🥰💙 @SZA @kay @era alameda @sara tomlinson ","1767135029","101","14","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/ossM2AfPpqEQhVIhCLw6ItiiztCGt0UzBKBiAn/?a=1988&bti=ODszNWYuMDE6&&bt=1538&ft=4KJMyMzm8Zmo09~K1a4jVgqidpWrKsd.&mime_type=video_mp4&rc=M2Y4NGc1ZDxmNjxoNTU0NUBpajlkNnA5cjg4ODMzZzczNEBiYl8vNWNfXzQxNDBjYl9jYSNkbnMzMmRzYF5hLS1kMS9zcw%3D%3D&expire=1779174064&l=202605170700497F8AA8A2488A98A4D88C&ply_type=2&policy=2&signature=17f9d3f5ae3aa281fbc94a5f10f24d5c&tk=tt_chain_token&btag=e000b8000","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oE0UIiII0EJACAB2VBqiVBuiI3BA7OAvZwfMz1~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=n5NQJG2OJ0LjZhlF7puCzZuPjf8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","16300","2366","19","48","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7437307947545332535","som original","R","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6efb94fdc97e639fbc509dac6526d497~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=941e64d9&x-expires=1779174000&x-signature=ZaqQA%2FTJIK0QJDvLfwB6NKv0jX8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","https://v19.tiktokcdn-us.com/ba4a9ab61d56ffee5970f3cf2091125e/6a09bc12/video/tos/useast5/tos-useast5-ve-27dcd7c799-tx/ogMGc2EeSTfoQEawaVCFF1oJIukFLYDIeAeLmR/?a=1233&bti=ODszNWYuMDE6&&bt=125&ft=GSDrKInz7ThmQY6GXq8Zmo&mime_type=audio_mpeg&rc=OTllaGc5ZDxpOzNpZzY5OkBpM3JpOnk5cmVkdjMzNzU8M0AuLjFgX14vXi4xLmI0LzQ2YSNhXmZgMmRzLW9gLS1kMTZzcw%3D%3D&vvpl=1&l=202605170700497F8AA8A2488A98A4D88C&btag=e000b8000","16","https://www.tiktok.com/@szaglobal/video/7589787101948923191"
"7588747147248520462","SZA's SECRET Talent 🤯🤸‍♀️ @SZA #sza#szait #rnb #music ","1766892910","101","19","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oQBUIaJXg2QLRDQC1BmpcBAUidaPN54LkiVEE/?a=1988&bti=ODszNWYuMDE6&&bt=1416&ft=4KJMyMzm8Zmo09~K1a4jVgqidpWrKsd.&mime_type=video_mp4&rc=aTZoOjMzNjkzM2c1ZGY4aUBpM3ZmNXA5cnNkODMzZzczNEAzLjBhYjU1NTExM2EzLzQvYSNeZm1nMmQ0NjVhLS1kMS9zcw%3D%3D&expire=1779174069&l=202605170700497F8AA8A2488A98A4D88C&ply_type=2&policy=2&signature=b4c5d0f20ac2078a67b517366abb3d96&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oEMpy6VhAAAoARXYgEFfUpSDsfI11WKEDECBQI~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=vEXwBtSbiFYos%2FGAkokA9P3mjA4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","304900","24500","58","219","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7450558029240584209","BMF","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/oY0wW1wOBtAWu0ozsitAAhXMBiExEAilABAsfB~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oAElukwsfBIBs1NyOBsz5uA5uiAoiWpUNt1MN2","60","https://www.tiktok.com/@szaglobal/video/7588747147248520462"
"7588025729451969805","How I Think I Sound VS Reality 😂 @SZA #sza#szait #rnb #music ","1766724948","101","17","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oMCYkLGGjIHsmIrNfcIQRmCAKgzArQHenSecyC/?a=1988&bti=ODszNWYuMDE6&&bt=1823&ft=4KJMyMzm8Zmo09~K1a4jVgqidpWrKsd.&mime_type=video_mp4&rc=aDg5Ojs6OTk1N2k3Zjg7NkBpM3N3NG45cms0ODMzZzczNEBiLzAwNl8zXzUxLS42NGAwYSM0ZzAwMmRrNjRhLS1kMS9zcw%3D%3D&expire=1779174067&l=202605170700497F8AA8A2488A98A4D88C&ply_type=2&policy=2&signature=938265e5a27d5521f4d1a2bd80b5ac07&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ooVdE1FMAwSTxEKODADAIVTeRPpgFCBEAhEXf4~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=r3YWJR6yWhSHr1yY4xvo4h118%2Bo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","370000","58500","123","5725","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7175026306134837249","Snooze","SZA","https://p19-common.tiktokcdn-us.com/tos-alisg-v-2774/oQEdmsAyJdpNqfVDA3DzVwAWoRAtBshAYEAdhJ~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o0JxIoj7ZzBLOV1QgJfJAsyOnWuwBAIdMSNdph","60","https://www.tiktok.com/@szaglobal/video/7588025729451969805"
"7586497002129706254","SZA Supports Young Fans 🥹💖 @SZA #sza #edit #rnb #music #ctrl","1766369000","101","22","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oUnPURavABoUI2mYiE4QN7apBEIDdgYLZi4Ai/?a=1988&bti=ODszNWYuMDE6&&bt=1391&ft=4KJMyMzm8Zmo09~K1a4jVgqidpWrKsd.&mime_type=video_mp4&rc=ZDM1NzgzNjlkOTtmZTc7ZkBpM3AzOnU5cjpkODMzZzczNEA1XzBhYy00Ni4xMS0xLV9gYSNha2FgMmQ0YTFhLS1kMS9zcw%3D%3D&expire=1779174072&l=202605170700497F8AA8A2488A98A4D88C&ply_type=2&policy=2&signature=37c03731d36c93c33db9225de7792d18&tk=tt_chain_token&btag=e000b8000","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/owBAxiD6IEEAWvJhN4aiBIBkuYiigAUD5ApAm~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=cJo4TqSbW0tiG5cCNIvu6jB50es%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","36200","4931","23","70","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","6717100898658568193","20 Something","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/4a769dc02552442baacafc78be79540a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/432b65f16a1f40218231b267b9dc3288","60","https://www.tiktok.com/@szaglobal/video/7586497002129706254"
"7586063107110341902","SZA’s ‘LANA’ just turned One 🥹💚 @SZA #sza #edit #rnb #music #lana ","1766267998","101","23","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/okfyHhQABQAixTwqwRBgp0EGoIE4wHIG4iRCNK/?a=1988&bti=ODszNWYuMDE6&&bt=1657&ft=4KJMyMzm8Zmo09~K1a4jVgqidpWrKsd.&mime_type=video_mp4&rc=aWVpNWhoNWQ3Z2k1aDszZkBpajM8NWo5cjtrODMzZzczNEBiNWFiNS4xNi0xL2JiNF9hYSM1NGppMmRjbDBhLS1kMS9zcw%3D%3D&expire=1779174073&l=202605170700497F8AA8A2488A98A4D88C&ply_type=2&policy=2&signature=4d87fe04e21280ae11cddfb4312aa7db&tk=tt_chain_token&btag=e000b8000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oYADAFKH3ypIfCqA4BDx9EdLSRHRExFgAjDEfT~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=WqWeD1ZGFem5VZs2logbfKFtvf8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","108800","10300","38","188","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7450558029240272913","30 For 30 (with Kendrick Lamar)","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/oY0wW1wOBtAWu0ozsitAAhXMBiExEAilABAsfB~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oMA6IiBExCYqraBAqU6arLWOg7gtsjVn1MiPo","60","https://www.tiktok.com/@szaglobal/video/7586063107110341902"
"7585673573600152845","SZA's SURPRISE Performance 🤩💙 @SZA #edit #rnb #music #sostour","1766177291","101","30","720","1280","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/ooIaFUuFivCiWRBEA1HigEB9545VQHa0xhHkU/?a=1988&bti=ODszNWYuMDE6&&bt=1523&ft=4KJMyMzm8Zmo09~K1a4jVgqidpWrKsd.&mime_type=video_mp4&rc=NGRoOjNlNmdnaThmOGU3PEBpM3N2d285cjp1ODMzZzczNEBjL2AuYzVjX2ExNi4tXmMuYSNlYy1eMmRrZi9hLS1kMS9zcw%3D%3D&expire=1779174080&l=202605170700497F8AA8A2488A98A4D88C&ply_type=2&policy=2&signature=0d0d61a174e971ef424d9f6c252b28e7&tk=tt_chain_token&btag=e00088000","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/osmBiBKGtC0A8B0FEAAgifrEJuou0IAEFB6Iw6~tplv-tiktokx-origin.image?dr=9636&x-expires=1779174000&x-signature=wRSmbFt%2Bampr5h06O6Rm5MpYE78%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","33600","4638","31","98","7306241055479989290","SZA Global","szaglobal","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/66cdd1e8e20ad93c6f063ce8dd2a40ba~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a598c8d1&x-expires=1779174000&x-signature=3bqms9nLW9PGB2bPjALl%2Bvq5%2BBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","Not Available","Not Available","7338573348060481538","Saturn","SZA","https://p16-common.tiktokcdn-us.com/tos-alisg-v-2774/oEUXXAD6IGFEAGySf1KAI9AFnfvPruxf8v7mAf~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9584&t=4d5b0474&ps=933b5bde&shp=08d74b56&shcp=81f88b70&idc=useast5","https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oYA5PCB1k3HBwiZEldxBfOQtgIYXBzZM1izeio","60","https://www.tiktok.com/@szaglobal/video/7585673573600152845"
